timestamp,chain,location,product_name,price,unit,sale,category,year,location_type,wayback_url
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Crunchy Peanut Butter,4.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Crunchy Peanut Butter,1.89,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Teddie All Natural Creamy Peanut Butter with Flaxseed,3.19,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Jif Natural Creamy Peanut Butter Spread,4.79,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nature's Promise Crunchy Peanut Butter,2.09,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Skippy Reduced Fat Peanut Butter Creamy Spread,2.79,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Skippy Super Chunky Peanut Butter,2.79,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Jif Natural Creamy Peanut Butter,3.19,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Skippy Creamy Peanut Butter Twin Pack,11.49,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Jif Natural Creamy Peanut Butter Spread,6.29,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Skippy Extra Crunchy Natural Super Chunk Peanut Butter,4.49,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Skippy Super Chunky Peanut Butter,4.49,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Jif Creamy Peanut Butter,10.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Jif Crunchy Peanut Butter,3.19,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Skippy Natural Peanut Butter Spread with Honey Creamy,4.49,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Crunchy Peanut Butter,3.09,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford No Salt Added Creamy Peanut Butter,1.89,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Skippy Natural Honey Creamy Peanut Butter,2.79,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-13 21:31:21,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Teddie All Natural Super Chunky Peanut Butter,4.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210813213121id_/https://hannaford.com/departments/grocery/peanut-butter-jelly-honey?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Eggland's Best Organic Large Brown Eggs,4.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Large White Eggs,1.19,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Large Brown Eggs,2.07,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Large Brown Eggs,1.39,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Extra Large Brown Eggs,1.79,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nellie's Large Free Range Brown Grade A Eggs,5.59,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nature's Promise Pasture Raised Large Brown Eggs,4.69,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Medium Brown Eggs,1.29,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nellie's Free Range Extra Large Grade A Brown Eggs,4.19,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nature's Promise Free Range Large Brown Eggs,3.69,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nature's Promise Organic Cage Free Extra Large Brown Eggs,3.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Vital Farms Pasture Raised Large Brown Eggs,4.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Jumbo Brown Eggs,2.29,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Pete & Gerry's Organic Free Range Large Eggs,6.69,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 06:59:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Large Brown Eggs,0.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814065959id_/https://hannaford.com/departments/dairy/eggs?displayAll=true
2021-08-14 07:46:30,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Eggland's Best Organic Large Brown Eggs,4.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814074630id_/https://hannaford.com/departments/dairy/eggs/organic-natural
2021-08-14 07:46:30,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nature's Promise Pasture Raised Large Brown Eggs,4.69,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814074630id_/https://hannaford.com/departments/dairy/eggs/organic-natural
2021-08-14 07:46:30,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Pete & Gerry's Organic Free Range Large Eggs,6.69,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814074630id_/https://hannaford.com/departments/dairy/eggs/organic-natural
2021-08-14 07:46:30,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nature's Promise Organic Cage Free Extra Large Brown Eggs,3.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814074630id_/https://hannaford.com/departments/dairy/eggs/organic-natural
2021-08-14 07:46:30,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nature's Promise Free Range Large Brown Eggs,3.69,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814074630id_/https://hannaford.com/departments/dairy/eggs/organic-natural
2021-08-14 07:46:30,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nellie's Free Range Extra Large Grade A Brown Eggs,4.19,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814074630id_/https://hannaford.com/departments/dairy/eggs/organic-natural
2021-08-14 07:46:30,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nellie's Large Free Range Brown Grade A Eggs,5.59,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814074630id_/https://hannaford.com/departments/dairy/eggs/organic-natural
2021-08-14 07:46:30,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Vital Farms Pasture Raised Large Brown Eggs,4.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210814074630id_/https://hannaford.com/departments/dairy/eggs/organic-natural
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Earth Balance Butter Quarters,4.79,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Salted Sweet Cream Butter Quarters,2.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Unsalted Sweet Cream Butter Quarters,2.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Cabot Salted Butter Quarters,3.79,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O Lakes Butter Quarters,4.49,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Cabot Unsalted Butter Quarters,3.79,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Kate's Salted Butter Quarters,5.49,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O Lakes Half Stick Butter,4.49,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Miyoko's Organic Cultured Vegan Butter,5.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nature's Promise Organic UnSalted Butter,6.29,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,I Can't Believe It's Not Butter Tubs,6.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Earth Balance Soy Free Olive Oil Butter Spread,3.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O Lakes Spreadable Butter,4.49,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Kate's Homemade Butter Sea Salted Quarters,2.89,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Country Crock Plant Butter with Olive Oil,2.49,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O Lakes Light Butter with Canola Tub,4.49,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O Lakes Butter w/Olive Oil,2.69,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O Lakes Half Sticks Unsalted Sweet Butter,4.49,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,I Can't Believe It's Not Butter Spray,4.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O Lakes Spreadable Butter with Canola Oil,2.69,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,I Can't Believe It's Not Butter Light Spread,3.09,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Kate's Unsalted Butter Quarters,5.49,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Kate's Salted Butter Tub,2.89,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O Lakes Whipped Butter,2.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Kerrygold Pure Irish Salted Butter,3.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O Lakes Butter with Canola Oil,6.29,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,I Can't Believe It's Not Butter Tubs,3.09,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Kerrygold Naturally Softer Pure Irish Butter,3.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O Lakes Butter Quarters,2.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Salted Sweet Cream Butter Quarters,1.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O Lakes Fresh Buttery Spread,2.69,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Kate's 100% Pure Unsalted Butter 2 Quarters,2.89,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nature's Promise Organic Salted Butter,6.29,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Country Crock Plant Butter with Olive Oil,3.29,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Kerrygold Pure Irish Unsalted Butter,3.99,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O Lakes Unsalted Butter Quarters,4.49,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 01:23:54,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O Lakes Butter with Olive Oil and Sea Salt,4.29,,False,Dairy & Eggs,2021,store-specific,https://web.archive.org/web/20210816012354id_/https://hannaford.com/departments/dairy/butter/butter-margarine
2021-08-16 03:28:33,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Shady Brook Farms 93% Lean Ground Turkey,4.79,lb,False,Meat & Poultry,2021,store-specific,https://web.archive.org/web/20210816032833id_/https://www.hannaford.com/departments/meat/chicken-turkey/turkey
2021-08-16 03:28:33,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Shady Brook Farms 99% Lean Ground Turkey Breast,6.99,lb,False,Meat & Poultry,2021,store-specific,https://web.archive.org/web/20210816032833id_/https://www.hannaford.com/departments/meat/chicken-turkey/turkey
2021-08-16 03:28:33,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Shady Brook Farms 85% Lean Ground Turkey,3.99,lb,False,Meat & Poultry,2021,store-specific,https://web.archive.org/web/20210816032833id_/https://www.hannaford.com/departments/meat/chicken-turkey/turkey
2021-08-16 09:21:02,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Garlic Butter Croutons,0.89,,False,Produce,2021,store-specific,https://web.archive.org/web/20210816092102id_/https://hannaford.com/departments/grocery/condiments-dressing/croutons-salad-toppings
2021-08-16 17:26:28,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,All-Purpose Flour,2.99,bag,False,Pantry & Canned,2021,unknown,https://web.archive.org/web/20210816172628id_/https://gfsstore.com/
2021-08-17 00:45:32,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Heinz Ketchup,7.49,,False,Pantry & Canned,2021,store-specific,https://web.archive.org/web/20210817004532id_/https://hannaford.com/departments/grocery/condiments-dressing/ketchup-mustard
2021-08-17 00:45:32,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Heinz Squeeze Ketchup,3.19,,False,Pantry & Canned,2021,store-specific,https://web.archive.org/web/20210817004532id_/https://hannaford.com/departments/grocery/condiments-dressing/ketchup-mustard
2021-08-17 00:45:32,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Tomato Ketchup,1.89,,False,Produce,2021,store-specific,https://web.archive.org/web/20210817004532id_/https://hannaford.com/departments/grocery/condiments-dressing/ketchup-mustard
2021-08-17 00:45:32,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Heinz Simply Tomato Ketchup,2.69,,False,Produce,2021,store-specific,https://web.archive.org/web/20210817004532id_/https://hannaford.com/departments/grocery/condiments-dressing/ketchup-mustard
2021-08-17 00:45:32,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nature's Promise Organic Tomato Ketchup,2.29,,False,Produce,2021,store-specific,https://web.archive.org/web/20210817004532id_/https://hannaford.com/departments/grocery/condiments-dressing/ketchup-mustard
2021-08-17 00:45:32,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Heinz Easy Squeeze Ketchup,2.79,,False,Pantry & Canned,2021,store-specific,https://web.archive.org/web/20210817004532id_/https://hannaford.com/departments/grocery/condiments-dressing/ketchup-mustard
2021-08-17 00:45:32,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Tomato Ketchup,3.29,,False,Produce,2021,store-specific,https://web.archive.org/web/20210817004532id_/https://hannaford.com/departments/grocery/condiments-dressing/ketchup-mustard
2021-08-17 00:45:32,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Tomato Ketchup,1.99,,False,Produce,2021,store-specific,https://web.archive.org/web/20210817004532id_/https://hannaford.com/departments/grocery/condiments-dressing/ketchup-mustard
2021-08-17 00:45:32,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nature's Promise Organic Tomato Ketchup,3.29,,False,Produce,2021,store-specific,https://web.archive.org/web/20210817004532id_/https://hannaford.com/departments/grocery/condiments-dressing/ketchup-mustard
2021-08-17 00:45:32,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Heinz Simply Ketchup,3.49,,False,Pantry & Canned,2021,store-specific,https://web.archive.org/web/20210817004532id_/https://hannaford.com/departments/grocery/condiments-dressing/ketchup-mustard
2021-08-17 00:45:32,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Tomato Ketchup,1.79,,False,Produce,2021,store-specific,https://web.archive.org/web/20210817004532id_/https://hannaford.com/departments/grocery/condiments-dressing/ketchup-mustard
2021-08-17 00:45:32,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Heinz Ketchup,1.99,,False,Pantry & Canned,2021,store-specific,https://web.archive.org/web/20210817004532id_/https://hannaford.com/departments/grocery/condiments-dressing/ketchup-mustard
